source_sheet	source_row	trip	sample_id	specimen_iri	site	compartment	replicate	measurement_date_raw	measurement_date	date_status	calibration_recorded	slope_percent	ph10_check	ph_value_raw	ph_value	notes	metadata_match	calibration_pass	slope_pass	ph10_check_pass	value_range_pass	disposition	ecology_eligible	kg_eligible	reason_codes	alpha_trip	alpha_site	alpha_compartment	shannon	sequencing_depth	n_profiles
Trip 3	330	3	F43Dr1	https://rubalkhali.science/kb/RAK_6001027	43	Deep	1	13/7/2026	2026-07-13	accepted	Yes	98.8	10.05	7.97	7.97		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	43	Deep	5.735888786792561	990895.0	2
Trip 3	331	3	F43Dr2	https://rubalkhali.science/kb/RAK_6001028	43	Deep	2	13/7/2026	2026-07-13	accepted	Yes	98.8	10.05	8.0	8.0		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	43	Deep	5.471179212220639	530310.0	1
Trip 3	333	3	F43PRr1	https://rubalkhali.science/kb/RAK_6001033	43	Rhizosphere	1	13/7/2026	2026-07-13	accepted	Yes	98.8	10.05	7.95	7.95		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	43	Rhizosphere	6.158250920743135	275336.0	1
Trip 3	334	3	F43PRr2	https://rubalkhali.science/kb/RAK_6001034	43	Rhizosphere	2	13/7/2026	2026-07-13	accepted	Yes	98.8	10.05	7.98	7.98		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	43	Rhizosphere	5.999196028879672	262580.0	1
Trip 3	335	3	F43PRr3	https://rubalkhali.science/kb/RAK_6001035	43	Rhizosphere	3	13/7/2026	2026-07-13	accepted	Yes	98.8	10.05	7.99	7.99		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	43	Rhizosphere	5.8952080130047575	280427.0	1
Trip 3	336	3	F44Sr1	https://rubalkhali.science/kb/RAK_6001039	44	Surface	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.06	8.06		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	44	Surface	5.656313835126475	525993.0	1
Trip 3	339	3	F44Dr1	https://rubalkhali.science/kb/RAK_6001036	44	Deep	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.01	8.01		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	44	Deep	5.758072871519696	488710.0	1
Trip 3	342	3	F44PRr1	https://rubalkhali.science/kb/RAK_6001042	44	Rhizosphere	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.07	8.07		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	44	Rhizosphere	3.67554805256823	226793.0	1
Trip 3	345	3	F45Sr1	https://rubalkhali.science/kb/RAK_6001048	45	Surface	1	13/7/2026	2026-07-13	accepted	Yes	98.8	10.06	8.12	8.12		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	45	Surface	3.7772646794581526	393793.0	1
Trip 3	346	3	F45Sr2	https://rubalkhali.science/kb/RAK_6001049	45	Surface	2	13/7/2026	2026-07-13	accepted	Yes	98.8	10.06	8.14	8.14		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	45	Surface	3.769223220636338	316490.0	1
Trip 3	347	3	F45Sr3	https://rubalkhali.science/kb/RAK_6001050	45	Surface	3	13/7/2026	2026-07-13	accepted	Yes	98.8	10.06	8.17	8.17		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	45	Surface	5.891655258614282	118003.0	1
Trip 3	348	3	F45Dr1	https://rubalkhali.science/kb/RAK_6001045	45	Deep	1	13/7/2026	2026-07-13	accepted	Yes	98.8	10.06	8.26	8.26		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	45	Deep	5.987744626326704	403814.0	1
Trip 3	349	3	F45Dr2	https://rubalkhali.science/kb/RAK_6001046	45	Deep	2	13/7/2026	2026-07-13	accepted	Yes	98.8	10.06	8.34	8.34		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	45	Deep	6.161929020055002	371060.0	1
Trip 3	350	3	F45Dr3	https://rubalkhali.science/kb/RAK_6001047	45	Deep	3	13/7/2026	2026-07-13	accepted	Yes	98.8	10.06	8.33	8.33		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	45	Deep	5.738693505080592	250343.0	1
Trip 3	351	3	F45PRr1	https://rubalkhali.science/kb/RAK_6001051	45	Rhizosphere	1	13/7/2026	2026-07-13	accepted	Yes	98.8	10.06	7.87	7.87		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	45	Rhizosphere	6.696396691023812	216284.0	1
Trip 3	352	3	F45PRr2	https://rubalkhali.science/kb/RAK_6001052	45	Rhizosphere	2	13/7/2026	2026-07-13	accepted	Yes	98.8	10.06	8.0	8.0		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	45	Rhizosphere	6.613511387084749	200138.0	1
Trip 3	353	3	F45PRr3	https://rubalkhali.science/kb/RAK_6001053	45	Rhizosphere	3	13/7/2026	2026-07-13	accepted	Yes	98.8	10.06	7.96	7.96		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	45	Rhizosphere	6.805622286030393	231644.0	1
Trip 3	354	3	F46Sr2	https://rubalkhali.science/kb/RAK_6001058	46	Surface	2	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.05	8.05		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	46	Surface	3.2813298747937614	58312.0	1
Trip 3	355	3	F46Dr1	https://rubalkhali.science/kb/RAK_6001054	46	Deep	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.13	8.13		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	46	Deep	5.721940515696714	202959.0	1
Trip 3	356	3	F47Sr3	https://rubalkhali.science/kb/RAK_6001068	47	Surface	3	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.12	8.12		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	47	Surface	2.6796441065151626	40903.0	1
Trip 3	357	3	F47Dr1	https://rubalkhali.science/kb/RAK_6001063	47	Deep	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.04	8.04		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	47	Deep	4.252646063880515	169811.0	1
Trip 3	359	3	F47PRr1	https://rubalkhali.science/kb/RAK_6001069	47	Rhizosphere	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.16	8.16		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	47	Rhizosphere	3.2728405414738537	243812.0	2
Trip 3	365	3	F48Dr1	https://rubalkhali.science/kb/RAK_6001072	48	Deep	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.21	8.21		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	48	Deep	5.745275770462928	172934.0	1
Trip 3	371	3	F49Sr1	https://rubalkhali.science/kb/RAK_6001084	49	Surface	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.09	8.09		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	49	Surface	4.511800938271897	326946.0	1
Trip 3	374	3	F49Dr1	https://rubalkhali.science/kb/RAK_6001081	49	Deep	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	7.94	7.94		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	49	Deep	5.465084659841859	240170.0	1
Trip 3	377	3	F49PRr1	https://rubalkhali.science/kb/RAK_6001087	49	Rhizosphere	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	7.9	7.9		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	49	Rhizosphere	5.9815017868809015	271109.0	1
Trip 3	380	3	F50Sr1	https://rubalkhali.science/kb/RAK_6001093	50	Surface	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.19	8.19		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	50	Surface	6.622251536486525	349574.0	1
Trip 3	382	3	F50Dr1	https://rubalkhali.science/kb/RAK_6001090	50	Deep	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.09	8.09		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	50	Deep	5.79447650157836	515008.0	1
Trip 3	385	3	F50PRr1	https://rubalkhali.science/kb/RAK_6001096	50	Rhizosphere	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.2	8.2		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	50	Rhizosphere	5.662393099776602	210458.0	1
Trip 3	388	3	F51Sr3	https://rubalkhali.science/kb/RAK_6001104	51	Surface	3	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.43	8.43		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	51	Surface	5.320683031468111	517307.0	2
Trip 3	389	3	F51Dr3	https://rubalkhali.science/kb/RAK_6001101	51	Deep	3	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.38	8.38		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	51	Deep	5.219498393303304	304280.0	1
Trip 3	391	3	F51PRr2	https://rubalkhali.science/kb/RAK_6001106	51	Rhizosphere	2	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.37	8.37		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	51	Rhizosphere	5.521640312327223	378239.0	1
Trip 3	393	3	F52Sr1	https://rubalkhali.science/kb/RAK_6001111	52	Surface	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.41	8.41		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	52	Surface	3.5058505200303287	113146.0	1
Trip 3	396	3	F53Sr3	https://rubalkhali.science/kb/RAK_6001122	53	Surface	3	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.27	8.27		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	53	Surface	4.717959326040593	208040.0	1
Trip 3	397	3	F53Dr1	https://rubalkhali.science/kb/RAK_6001117	53	Deep	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.3	8.3		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	53	Deep	3.223772440118486	96844.0	1
Trip 3	400	3	F53PRr1	https://rubalkhali.science/kb/RAK_6001123	53	Rhizosphere	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.2	8.2		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	53	Rhizosphere	5.849047752168181	459016.0	1
Trip 3	401	3	F54PRr2	https://rubalkhali.science/kb/RAK_6001133	54	Rhizosphere	2	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.1	8.1		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	54	Rhizosphere	4.54176949589219	309479.0	1
Trip 3	403	3	F56Sr2	https://rubalkhali.science/kb/RAK_6001148	56	Surface	2	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.14	8.14		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	56	Surface	2.576878510082256	173064.0	2
Trip 3	405	3	F57Sr3	https://rubalkhali.science/kb/RAK_6001158	57	Surface	3	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.34	8.34		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	57	Surface	2.657222560061575	196960.0	2
Trip 3	406	3	F57Dr1	https://rubalkhali.science/kb/RAK_6001153	57	Deep	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.39	8.39		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	57	Deep	2.756038017914311	187849.0	2
Trip 3	407	3	F57PRr1	https://rubalkhali.science/kb/RAK_6001159	57	Rhizosphere	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.42	8.42		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	57	Rhizosphere	5.334178452899562	29725.0	1
Trip 3	410	3	F58Sr1	https://rubalkhali.science/kb/RAK_6001165	58	Surface	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.23	8.23		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	58	Surface	5.939153906873768	102606.0	1
Trip 3	413	3	F58Dr1	https://rubalkhali.science/kb/RAK_6001162	58	Deep	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.28	8.28		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	58	Deep	3.1615361807128384	9890.0	2
Trip 3	414	3	F58PRr1	https://rubalkhali.science/kb/RAK_6001168	58	Rhizosphere	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.38	8.38		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	58	Rhizosphere	4.911621126797658	159636.0	1
Trip 3	419	3	F59Sr3	https://rubalkhali.science/kb/RAK_6001176	59	Surface	3	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.49	8.49		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	59	Surface	2.9972352957180557	51989.0	2
Trip 3	422	3	F60Sr1	https://rubalkhali.science/kb/RAK_6001183	60	Surface	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.53	8.53		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	60	Surface	5.631379641233023	37238.0	1
Trip 3	425	3	F60PRr1	https://rubalkhali.science/kb/RAK_6001186	60	Rhizosphere	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.46	8.46		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		3	60	Rhizosphere	4.711892500868999	121034.0	2
Trip 4	10	4	S4Sr1	https://rubalkhali.science/kb/RAK_6001219	4	Surface	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.07	8.07	8.07		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	4	Surface	6.377092757676245	391895.0	1
Trip 4	11	4	S4Dr1	https://rubalkhali.science/kb/RAK_6001216	4	Deep	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.07	7.8	7.8		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	4	Deep	6.924245243251809	416306.0	1
Trip 4	12	4	S4PRr1	https://rubalkhali.science/kb/RAK_6001222	4	Rhizosphere	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.07	7.72	7.72		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	4	Rhizosphere	6.094916872887098	194618.0	1
Trip 4	13	4	S5Sr1	https://rubalkhali.science/kb/RAK_6001228	5	Surface	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.07	8.04	8.04		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	5	Surface	6.106081346858195	112226.0	1
Trip 4	14	4	S5Dr1	https://rubalkhali.science/kb/RAK_6001225	5	Deep	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.07	7.86	7.86		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	5	Deep	5.760700443372139	380915.0	1
Trip 4	15	4	S5PRr1	https://rubalkhali.science/kb/RAK_6001231	5	Rhizosphere	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.07	7.7	7.7		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	5	Rhizosphere	6.164922994825995	362651.0	1
Trip 4	23	4	S8Dr1	https://rubalkhali.science/kb/RAK_6001252	8	Deep	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.07	7.64	7.64		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	8	Deep	6.067506811133061	583897.0	1
Trip 4	24	4	S8PRr1	https://rubalkhali.science/kb/RAK_6001258	8	Rhizosphere	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.07	7.57	7.57		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	8	Rhizosphere	6.637149742968954	563748.0	1
Trip 4	25	4	S9Sr1	https://rubalkhali.science/kb/RAK_6001264	9	Surface	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.07	7.65	7.65		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	9	Surface	6.1958488266800105	518496.0	1
Trip 4	26	4	S9Dr1	https://rubalkhali.science/kb/RAK_6001261	9	Deep	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.07	7.56	7.56		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	9	Deep	5.881963056085239	339715.0	1
Trip 4	27	4	S9PRr1	https://rubalkhali.science/kb/RAK_6001267	9	Rhizosphere	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.07	7.61	7.61		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	9	Rhizosphere	5.093271029897695	99086.0	1
Trip 4	28	4	S10Sr1	https://rubalkhali.science/kb/RAK_6001273	10	Surface	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.07	7.53	7.53		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	10	Surface	6.283618337633388	448414.0	1
Trip 4	29	4	S10Dr1	https://rubalkhali.science/kb/RAK_6001270	10	Deep	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.07	7.4	7.4		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	10	Deep	6.139390696495916	427301.0	1
Trip 4	30	4	S10PRr1	https://rubalkhali.science/kb/RAK_6001276	10	Rhizosphere	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.07	7.51	7.51		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	10	Rhizosphere	3.3025685354410736	175679.0	1
Trip 4	31	4	S11Sr1	https://rubalkhali.science/kb/RAK_6001282	11	Surface	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.07	7.83	7.83		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	11	Surface	5.858415978396275	490941.0	1
Trip 4	32	4	S11Dr1	https://rubalkhali.science/kb/RAK_6001279	11	Deep	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.07	7.9	7.9		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	11	Deep	6.459004331847418	443602.0	1
Trip 4	33	4	S11PRr1	https://rubalkhali.science/kb/RAK_6001285	11	Rhizosphere	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.07	7.79	7.79		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	11	Rhizosphere	6.022684181478236	259816.0	1
Trip 4	34	4	S12Sr1	https://rubalkhali.science/kb/RAK_6001291	12	Surface	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.07	7.84	7.84		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	12	Surface	6.202477859780965	883286.0	1
Trip 4	35	4	S12Dr1	https://rubalkhali.science/kb/RAK_6001288	12	Deep	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.05	8.16	8.16		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	12	Deep	6.721066496980293	637514.0	1
Trip 4	36	4	S12PRr1	https://rubalkhali.science/kb/RAK_6001294	12	Rhizosphere	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.05	8.1	8.1		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	12	Rhizosphere	6.22594728558695	290486.0	1
Trip 4	37	4	S13Sr1	https://rubalkhali.science/kb/RAK_6001300	13	Surface	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.05	8.04	8.04		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	13	Surface	6.288791477240704	569978.0	1
Trip 4	38	4	S13Dr1	https://rubalkhali.science/kb/RAK_6001297	13	Deep	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.05	7.86	7.86		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	13	Deep	6.609463819196131	602152.0	1
Trip 4	39	4	S13PRr1	https://rubalkhali.science/kb/RAK_6001303	13	Rhizosphere	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.05	7.93	7.93		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	13	Rhizosphere	6.953695777559904	519732.0	1
Trip 4	40	4	S14Sr1	https://rubalkhali.science/kb/RAK_6001309	14	Surface	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.05	8.0	8.0		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	14	Surface	6.1113133032540485	403700.0	1
Trip 4	41	4	S14Dr1	https://rubalkhali.science/kb/RAK_6001306	14	Deep	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.05	7.9	7.9		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	14	Deep	6.71733454374162	652895.0	1
Trip 4	42	4	S14PRr1	https://rubalkhali.science/kb/RAK_6001312	14	Rhizosphere	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.05	7.96	7.96		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	14	Rhizosphere	3.468795825830496	209711.0	1
Trip 4	43	4	S15Sr1	https://rubalkhali.science/kb/RAK_6001318	15	Surface	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.05	7.88	7.88		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	15	Surface	7.263797910675005	594496.0	1
Trip 4	44	4	S15Dr1	https://rubalkhali.science/kb/RAK_6001315	15	Deep	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.05	7.77	7.77		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	15	Deep	7.394971022945971	477736.0	1
Trip 4	45	4	S15PRr1	https://rubalkhali.science/kb/RAK_6001321	15	Rhizosphere	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.05	7.85	7.85		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	15	Rhizosphere	7.385921175912815	355904.0	1
Trip 4	46	4	S16Sr1	https://rubalkhali.science/kb/RAK_6001327	16	Surface	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.05	7.7	7.7		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	16	Surface	6.986790961079451	618043.0	1
Trip 4	47	4	S16Dr1	https://rubalkhali.science/kb/RAK_6001324	16	Deep	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.05	7.64	7.64		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	16	Deep	6.988248774377627	475095.0	1
Trip 4	48	4	S16PRr1	https://rubalkhali.science/kb/RAK_6001330	16	Rhizosphere	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.05	7.87	7.87		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	16	Rhizosphere	6.349438556654757	357655.0	1
Trip 4	49	4	S17Sr1	https://rubalkhali.science/kb/RAK_6001336	17	Surface	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.05	7.9	7.9		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	17	Surface	6.61397289381036	481857.0	1
Trip 4	50	4	S17Dr1	https://rubalkhali.science/kb/RAK_6001333	17	Deep	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.05	7.71	7.71		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	17	Deep	6.099334066545082	522026.0	1
Trip 4	51	4	S17PRr1	https://rubalkhali.science/kb/RAK_6001339	17	Rhizosphere	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.05	7.99	7.99		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	17	Rhizosphere	6.375092202822419	195282.0	1
Trip 4	52	4	S18Sr1	https://rubalkhali.science/kb/RAK_6001345	18	Surface	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.05	8.06	8.06		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	18	Surface	6.395447581504357	300562.0	1
Trip 4	53	4	S18Dr1	https://rubalkhali.science/kb/RAK_6001342	18	Deep	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.05	7.9	7.9		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	18	Deep	5.788951945446459	342752.0	1
Trip 4	54	4	S18PRr1	https://rubalkhali.science/kb/RAK_6001348	18	Rhizosphere	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.05	7.83	7.83		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	18	Rhizosphere	3.379013336291713	13267.0	1
Trip 4	55	4	S19Sr1	https://rubalkhali.science/kb/RAK_6001354	19	Surface	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.05	7.86	7.86		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	19	Surface	6.89843646118626	533436.0	1
Trip 4	56	4	S19Dr1	https://rubalkhali.science/kb/RAK_6001351	19	Deep	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.05	7.7	7.7		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	19	Deep	6.5178136445412775	167221.0	1
Trip 4	57	4	S19PRr1	https://rubalkhali.science/kb/RAK_6001357	19	Rhizosphere	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.05	7.64	7.64		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	19	Rhizosphere	6.781350961754551	294742.0	1
Trip 4	58	4	S20Sr1	https://rubalkhali.science/kb/RAK_6001363	20	Surface	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.05	7.97	7.97		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	20	Surface	7.064559514200382	484245.0	1
Trip 4	59	4	S20Dr1	https://rubalkhali.science/kb/RAK_6001360	20	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.05	7.75	7.75		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	20	Deep	6.428882290378126	488075.0	1
Trip 4	60	4	S20PRr1	https://rubalkhali.science/kb/RAK_6001366	20	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.05	7.71	7.71		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	20	Rhizosphere	5.657902928232527	198502.0	1
Trip 4	61	4	S21Sr1	https://rubalkhali.science/kb/RAK_6001372	21	Surface	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.05	7.81	7.81		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	21	Surface	6.475178747481713	379049.0	1
Trip 4	62	4	S21Dr1	https://rubalkhali.science/kb/RAK_6001369	21	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.05	7.93	7.93		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	21	Deep	6.561423299362915	483111.0	1
Trip 4	63	4	S21PRr1	https://rubalkhali.science/kb/RAK_6001375	21	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.05	7.84	7.84		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	21	Rhizosphere	5.369605541768196	137986.0	1
